file_name,ast_parse_success,taint_source_count,sql_sink_count,cmd_sink_count,xss_sink_count,path_sink_count,ldap_sink_count,xxe_sink_count,weak_crypto_sink_count,sql_sanitizer_count,xss_sanitizer_count,path_sanitizer_count,generic_sanitizer_count,total_sink_count,total_sanitizer_count,sanitizer_to_sink_ratio,has_any_sink,has_any_sanitizer,string_concat_near_sink_count,source_to_sink_line_distance,source_before_sink,variable_alias_hops,method_count,try_catch_count,total_lines,total_chars,import_count,string_literal_count,sqli_tainted_sink_reached,sqli_sanitized_before_sink,cmdi_tainted_sink_reached,cmdi_sanitized_before_sink,pathtraver_tainted_sink_reached,pathtraver_sanitized_before_sink,ldapi_tainted_sink_reached,ldapi_sanitized_before_sink,xpathi_tainted_sink_reached,xpathi_sanitized_before_sink,taint_trace_parse_error,test_name,actual_category,actual_cwe,is_actually_vulnerable
BenchmarkTest02165.java,1,1,0,0,3,0,0,0,0,1,3,0,1,3,5,1.667,1,1,0,-1,0,1,3,0,65,2414,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02165,trustbound,501,1
BenchmarkTest02166.java,1,1,0,0,3,0,0,0,0,0,1,0,0,3,1,0.333,1,1,0,-1,0,3,3,0,84,2933,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02166,trustbound,501,0
BenchmarkTest02167.java,1,1,0,0,3,0,0,0,0,0,1,0,0,3,1,0.333,1,1,0,-1,0,1,3,0,67,2529,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02167,trustbound,501,1
BenchmarkTest02168.java,1,1,0,0,3,0,0,0,0,0,1,0,0,3,1,0.333,1,1,0,-1,0,1,3,0,75,2748,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02168,trustbound,501,0
BenchmarkTest02169.java,1,1,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,15,1,3,3,1,79,3006,6,9,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02169,sqli,89,1
BenchmarkTest02170.java,1,1,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,16,1,1,3,1,82,3212,6,9,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02170,sqli,89,1
BenchmarkTest02171.java,1,1,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,11,1,1,3,1,82,3211,6,10,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02171,sqli,89,1
BenchmarkTest02172.java,1,1,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,11,1,2,3,1,80,3058,6,10,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02172,sqli,89,0
BenchmarkTest02173.java,1,1,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,11,1,3,3,1,94,3452,6,12,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02173,sqli,89,0
BenchmarkTest02174.java,1,1,0,0,8,0,0,0,0,1,2,0,1,8,4,0.5,1,1,0,-1,0,2,3,1,79,3132,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02174,sqli,89,0
BenchmarkTest02175.java,1,1,2,2,6,0,0,0,0,1,2,0,1,10,4,0.4,1,1,2,8,1,1,3,1,83,3176,6,14,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02175,sqli,89,0
BenchmarkTest02176.java,1,1,2,2,6,0,0,0,0,1,2,0,1,10,4,0.4,1,1,2,8,1,3,3,1,78,2995,6,12,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02176,sqli,89,0
BenchmarkTest02177.java,1,1,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,3,4,2,111,4457,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02177,sqli,89,1
BenchmarkTest02178.java,1,1,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,1,3,1,85,3539,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02178,sqli,89,1
BenchmarkTest02179.java,1,1,0,0,9,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,-1,0,1,3,1,77,3174,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02179,sqli,89,1
BenchmarkTest02180.java,1,1,0,0,9,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,-1,0,1,3,1,81,3503,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02180,sqli,89,0
BenchmarkTest02181.java,1,1,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,2,3,1,76,3012,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02181,sqli,89,1
BenchmarkTest02182.java,1,1,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,1,3,1,83,3333,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02182,sqli,89,1
BenchmarkTest02183.java,1,1,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,2,3,1,98,4437,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02183,sqli,89,0
BenchmarkTest02184.java,1,1,0,0,12,0,0,0,0,2,3,0,2,12,7,0.583,1,1,0,-1,0,1,3,1,93,3723,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02184,sqli,89,0
BenchmarkTest02185.java,1,1,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,10,1,1,3,1,80,3006,6,11,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02185,sqli,89,0
BenchmarkTest02186.java,1,1,1,1,4,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,10,1,1,3,1,71,2736,6,8,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02186,sqli,89,1
BenchmarkTest02187.java,1,1,1,1,4,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,10,1,3,3,1,88,3127,6,11,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02187,sqli,89,1
BenchmarkTest02188.java,1,1,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,10,1,2,3,1,90,3991,6,15,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02188,sqli,89,0
BenchmarkTest02189.java,1,1,0,0,9,2,0,9,1,1,2,0,1,20,4,0.2,1,1,0,6,1,3,3,1,93,3942,6,13,0,0,0,0,0,0,0,0,1,0,0,BenchmarkTest02189,xpathi,643,1
BenchmarkTest02190.java,1,2,1,7,40,2,0,0,0,3,4,0,3,50,10,0.2,1,1,0,50,1,2,3,1,161,7351,6,20,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02190,crypto,327,0
BenchmarkTest02191.java,1,2,1,7,40,2,0,0,0,2,2,0,2,50,6,0.12,1,1,0,50,1,4,3,1,166,7492,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02191,crypto,327,0
BenchmarkTest02192.java,1,2,1,8,45,2,0,0,5,2,2,0,2,56,6,0.107,1,1,0,46,1,2,3,1,174,8009,6,25,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02192,crypto,327,1
BenchmarkTest02193.java,1,2,1,8,45,2,0,0,5,2,2,0,2,56,6,0.107,1,1,0,46,1,4,3,1,183,8216,6,25,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02193,crypto,327,1
BenchmarkTest02194.java,1,2,0,1,12,2,0,0,5,2,4,0,3,15,9,0.6,1,1,0,46,1,2,3,1,130,5610,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02194,crypto,327,1
BenchmarkTest02195.java,1,2,0,1,12,2,0,0,5,2,2,0,2,15,6,0.4,1,1,0,46,1,4,3,1,135,5743,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02195,crypto,327,1
BenchmarkTest02196.java,1,2,0,0,6,0,4,0,0,3,4,0,3,10,10,1.0,1,1,0,-1,0,5,3,2,133,5447,6,19,0,0,0,0,0,0,1,0,0,0,0,BenchmarkTest02196,ldapi,90,1
BenchmarkTest02197.java,1,2,0,0,9,2,0,0,0,1,1,0,1,11,3,0.273,1,1,0,10,1,1,3,0,83,3308,6,16,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest02197,pathtraver,22,1
BenchmarkTest02198.java,1,2,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,10,1,3,3,0,96,3405,6,12,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest02198,pathtraver,22,1
BenchmarkTest02199.java,1,2,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,9,1,2,3,0,76,2799,6,9,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest02199,pathtraver,22,1
BenchmarkTest02200.java,1,2,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,9,1,2,3,0,81,2967,6,10,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest02200,pathtraver,22,0
BenchmarkTest02201.java,1,2,0,0,8,5,0,0,0,3,4,0,3,13,10,0.769,1,1,0,10,1,6,3,2,118,4342,6,13,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest02201,pathtraver,22,0
BenchmarkTest02202.java,1,2,0,0,8,4,0,0,0,1,2,0,1,12,4,0.333,1,1,0,10,1,6,3,2,91,3257,6,10,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest02202,pathtraver,22,0
BenchmarkTest02203.java,1,2,0,0,8,4,0,0,0,1,2,0,1,12,4,0.333,1,1,0,10,1,5,3,2,107,4445,6,16,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest02203,pathtraver,22,0
BenchmarkTest02204.java,1,2,0,0,6,6,0,0,0,1,2,0,1,12,4,0.333,1,1,0,18,1,1,3,1,92,3600,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02204,pathtraver,22,0
BenchmarkTest02205.java,1,2,0,0,8,3,0,0,0,1,2,0,1,11,4,0.364,1,1,0,10,1,6,3,2,91,3231,6,10,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest02205,pathtraver,22,1
BenchmarkTest02206.java,1,2,0,0,11,1,0,0,0,3,5,0,3,12,11,0.917,1,1,0,13,1,5,3,2,102,3888,6,11,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest02206,pathtraver,22,0
BenchmarkTest02207.java,1,2,0,0,11,1,0,0,0,3,5,0,3,12,11,0.917,1,1,0,13,1,5,3,2,116,4262,6,13,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest02207,pathtraver,22,0
BenchmarkTest02208.java,1,2,0,0,6,0,8,0,0,3,4,0,3,14,10,0.714,1,1,0,-1,0,5,3,2,137,5669,6,20,0,0,0,0,0,0,1,0,0,0,0,BenchmarkTest02208,ldapi,90,1
BenchmarkTest02209.java,1,5,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,56,1,6,3,0,128,4905,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02209,weakrand,330,1
BenchmarkTest02210.java,1,2,1,3,14,2,0,0,0,2,4,0,3,20,9,0.45,1,1,0,37,1,2,3,1,122,5102,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02210,hash,328,0
BenchmarkTest02211.java,1,2,1,3,14,2,0,0,2,3,4,0,3,20,10,0.5,1,1,0,29,1,2,3,1,114,4813,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02211,hash,328,1
BenchmarkTest02212.java,1,2,1,3,14,2,0,0,2,2,2,0,2,20,6,0.3,1,1,0,29,1,3,3,1,119,4931,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02212,hash,328,1
BenchmarkTest02213.java,1,2,1,3,14,2,0,0,2,2,2,0,2,20,6,0.3,1,1,0,29,1,2,3,1,116,4916,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02213,hash,328,1
BenchmarkTest02214.java,1,2,1,3,14,2,0,0,0,3,4,0,3,20,10,0.5,1,1,0,30,1,2,3,1,115,4836,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02214,hash,328,0
BenchmarkTest02215.java,1,2,1,3,14,2,0,0,0,2,2,0,2,20,6,0.3,1,1,0,30,1,3,3,1,120,4954,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02215,hash,328,0
BenchmarkTest02216.java,1,2,1,3,14,2,0,0,0,2,2,0,2,20,6,0.3,1,1,0,30,1,2,3,1,117,4939,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02216,hash,328,0
BenchmarkTest02217.java,1,2,1,2,12,2,0,0,2,2,2,0,2,17,6,0.353,1,1,0,29,1,3,3,1,114,4545,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02217,hash,328,1
BenchmarkTest02218.java,1,2,1,2,12,2,0,0,0,3,4,0,3,17,10,0.588,1,1,0,29,1,2,3,1,109,4428,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02218,hash,328,0
BenchmarkTest02219.java,1,2,1,2,12,2,0,0,0,2,2,0,2,17,6,0.353,1,1,0,33,1,2,3,1,120,4993,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02219,hash,328,1
BenchmarkTest02220.java,1,2,1,2,12,2,0,0,0,2,2,0,2,17,6,0.353,1,1,0,33,1,3,3,1,133,5956,6,22,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02220,hash,328,0
BenchmarkTest02221.java,1,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0.0,1,0,0,-1,0,2,3,0,71,2670,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02221,xss,79,1
BenchmarkTest02222.java,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,-1,0,3,3,0,83,2831,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02222,xss,79,0
BenchmarkTest02223.java,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,-1,0,1,3,0,65,2375,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02223,xss,79,1
BenchmarkTest02224.java,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,-1,0,3,3,0,69,2464,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02224,xss,79,1
BenchmarkTest02225.java,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,-1,0,1,3,0,69,2649,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02225,xss,79,1
BenchmarkTest02226.java,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,2,3,0,68,2389,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02226,xss,79,0
BenchmarkTest02227.java,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,1,3,0,64,2319,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02227,xss,79,1
BenchmarkTest02228.java,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,1,3,0,64,2305,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02228,xss,79,1
BenchmarkTest02229.java,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,1,3,0,70,2777,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02229,xss,79,0
BenchmarkTest02230.java,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,2,3,0,68,2525,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02230,xss,79,1
BenchmarkTest02231.java,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,2,3,0,85,3660,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02231,xss,79,0
BenchmarkTest02232.java,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,2,3,0,64,2248,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02232,xss,79,1
BenchmarkTest02233.java,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,1,3,0,74,2617,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02233,xss,79,0
BenchmarkTest02234.java,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,1,3,0,65,2346,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02234,xss,79,1
BenchmarkTest02235.java,1,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0.0,1,0,0,-1,0,3,3,0,68,2411,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02235,xss,79,0
BenchmarkTest02236.java,1,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0.0,1,0,0,-1,0,3,3,0,68,2397,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02236,xss,79,0
BenchmarkTest02237.java,1,2,0,0,3,0,0,0,0,1,2,0,1,3,4,1.333,1,1,0,-1,0,1,3,0,63,2256,6,7,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02237,xss,79,0
BenchmarkTest02238.java,1,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0.0,1,0,0,-1,0,2,3,0,84,3592,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02238,xss,79,0
BenchmarkTest02239.java,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,1,3,0,73,2590,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02239,xss,79,0
BenchmarkTest02240.java,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,3,3,0,82,2769,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02240,xss,79,0
BenchmarkTest02241.java,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,3,3,0,82,2748,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02241,xss,79,1
BenchmarkTest02242.java,1,2,0,4,3,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,21,1,2,3,1,106,4301,6,20,0,0,1,0,0,0,0,0,0,0,0,BenchmarkTest02242,cmdi,78,0
BenchmarkTest02243.java,1,2,0,4,3,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,21,1,1,3,1,88,3296,6,20,0,0,1,0,0,0,0,0,0,0,0,BenchmarkTest02243,cmdi,78,1
BenchmarkTest02244.java,1,2,0,4,3,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,21,1,1,3,1,85,3045,6,13,0,0,1,0,0,0,0,0,0,0,0,BenchmarkTest02244,cmdi,78,1
BenchmarkTest02245.java,1,4,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,55,1,4,3,0,115,4545,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02245,weakrand,330,1
BenchmarkTest02246.java,1,4,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,55,1,4,3,0,113,4625,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02246,weakrand,330,1
BenchmarkTest02247.java,1,3,0,0,6,0,0,0,0,1,2,0,1,6,4,0.667,1,1,0,-1,0,2,3,0,99,3782,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02247,securecookie,614,0
BenchmarkTest02248.java,1,3,0,0,6,0,0,0,0,1,2,0,1,6,4,0.667,1,1,0,-1,0,2,3,0,90,3464,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02248,securecookie,614,0
BenchmarkTest02249.java,1,2,0,3,6,0,0,0,0,1,2,0,1,9,4,0.444,1,1,1,15,1,1,3,1,88,3128,6,13,0,0,1,0,0,0,0,0,0,0,0,BenchmarkTest02249,cmdi,78,1
BenchmarkTest02250.java,1,2,0,3,6,0,0,0,0,1,2,0,1,9,4,0.444,1,1,1,15,1,1,3,1,83,3174,6,17,0,0,1,0,0,0,0,0,0,0,0,BenchmarkTest02250,cmdi,78,1
BenchmarkTest02251.java,1,2,0,3,6,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,27,1,4,3,1,95,3338,6,18,0,0,1,0,0,0,0,0,0,0,0,BenchmarkTest02251,cmdi,78,1
BenchmarkTest02252.java,1,2,0,3,6,1,0,0,0,1,2,0,1,10,4,0.4,1,1,0,29,1,4,3,1,97,3380,6,20,0,0,1,0,0,0,0,0,0,0,0,BenchmarkTest02252,cmdi,78,0
BenchmarkTest02253.java,1,2,0,3,6,1,0,0,0,1,2,0,1,10,4,0.4,1,1,0,29,1,4,3,1,111,3754,6,22,0,0,1,0,0,0,0,0,0,0,0,BenchmarkTest02253,cmdi,78,0
BenchmarkTest02254.java,1,4,1,2,11,0,0,0,2,1,1,0,1,14,3,0.214,1,1,0,63,1,6,4,1,131,5244,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02254,weakrand,330,0
BenchmarkTest02255.java,1,4,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,60,1,5,3,1,117,4757,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02255,weakrand,330,0
BenchmarkTest02256.java,1,4,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,60,1,5,3,1,122,4922,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02256,weakrand,330,0
BenchmarkTest02257.java,1,4,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,60,1,4,3,1,119,4907,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02257,weakrand,330,0
BenchmarkTest02258.java,1,4,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,60,1,4,4,1,124,5060,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02258,weakrand,330,0
BenchmarkTest02259.java,1,4,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,60,1,6,3,1,122,4945,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02259,weakrand,330,0
BenchmarkTest02260.java,1,4,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,57,1,6,3,1,119,4860,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02260,weakrand,330,0
BenchmarkTest02261.java,1,2,0,0,3,0,0,0,0,0,1,0,0,3,1,0.333,1,1,0,-1,0,1,3,0,69,2564,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02261,trustbound,501,1
BenchmarkTest02262.java,1,2,0,0,3,0,0,0,0,0,1,0,0,3,1,0.333,1,1,0,-1,0,1,3,0,69,2568,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02262,trustbound,501,1
BenchmarkTest02263.java,1,2,0,0,3,0,0,0,0,0,1,0,0,3,1,0.333,1,1,0,-1,0,2,3,0,74,2688,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02263,trustbound,501,1
BenchmarkTest02264.java,1,2,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,15,1,1,3,1,85,3141,6,11,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02264,sqli,89,1
BenchmarkTest02265.java,1,2,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,19,1,1,3,1,88,3334,6,11,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02265,sqli,89,0
BenchmarkTest02266.java,1,2,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,20,1,3,3,1,98,3599,6,11,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02266,sqli,89,0
BenchmarkTest02267.java,1,2,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,14,1,1,3,1,85,3225,6,12,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02267,sqli,89,0
BenchmarkTest02268.java,1,2,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,15,1,1,3,1,86,3587,6,17,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02268,sqli,89,0
BenchmarkTest02269.java,1,2,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,15,1,3,3,1,85,3295,6,10,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02269,sqli,89,1
BenchmarkTest02270.java,1,2,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,15,1,3,3,1,99,3649,6,12,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02270,sqli,89,1
BenchmarkTest02271.java,1,2,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,15,1,2,3,1,81,3062,6,10,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02271,sqli,89,0
BenchmarkTest02272.java,1,2,0,0,8,0,0,0,0,1,2,0,1,8,4,0.5,1,1,0,-1,0,3,3,1,83,3297,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02272,sqli,89,1
BenchmarkTest02273.java,1,2,0,0,8,0,0,0,0,1,2,0,1,8,4,0.5,1,1,0,-1,0,3,3,1,97,3651,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02273,sqli,89,1
BenchmarkTest02274.java,1,2,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,3,4,2,115,4624,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02274,sqli,89,0
BenchmarkTest02275.java,1,2,0,0,9,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,-1,0,2,3,1,86,3325,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02275,sqli,89,1
BenchmarkTest02276.java,1,2,0,0,9,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,-1,0,3,3,1,86,3348,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02276,sqli,89,0
BenchmarkTest02277.java,1,2,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,1,3,1,91,3605,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02277,sqli,89,1
BenchmarkTest02278.java,1,2,0,0,9,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,-1,0,1,3,1,85,3649,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02278,sqli,89,0
BenchmarkTest02279.java,1,2,0,0,9,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,-1,0,2,3,1,84,3338,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02279,sqli,89,0
BenchmarkTest02280.java,1,2,0,0,9,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,-1,0,3,3,1,98,3732,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02280,sqli,89,0
BenchmarkTest02281.java,1,2,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,2,3,1,80,3158,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02281,sqli,89,1
BenchmarkTest02282.java,1,2,0,0,6,0,0,0,0,1,2,0,1,6,4,0.667,1,1,0,-1,0,2,3,1,81,3128,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02282,sqli,89,0
BenchmarkTest02283.java,1,2,1,1,4,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,14,1,1,3,1,83,3119,6,11,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest02283,sqli,89,0
